Incident_ID,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop
A-6169424,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7028848,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2759278,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4885245,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1968215,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4493651,False,False,True,False,False,False,False,False,True,False,False,True,False
A-5744980,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2237998,False,False,False,False,False,False,False,False,False,False,False,False,False
A-682618,False,False,False,False,False,False,False,False,False,False,False,False,False
A-762462,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6482102,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5494459,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3940876,False,False,False,False,False,False,False,False,True,False,False,True,False
A-2263007,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1169022,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3568051,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2234551,False,False,False,False,False,False,False,False,False,False,False,True,False
A-433276,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3378871,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6176026,False,False,True,False,False,False,False,False,False,False,False,False,False
A-7176500,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3287036,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5490616,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6381886,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1452741,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2426285,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1572398,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3612286,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3305412,False,False,False,False,False,False,False,False,False,False,False,False,False
A-334313,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2229799,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4202227,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1787675,False,False,False,False,False,False,False,False,False,False,False,False,False
A-752831,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4997591,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1862471,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3440681,False,False,False,False,False,False,False,False,False,False,False,False,False
A-886929,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3738704,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1545313,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2911538,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6938040,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1320593,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5549838,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5663793,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1293626,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6003067,False,False,False,False,False,False,False,False,False,False,False,False,False
A-265493,False,False,True,True,False,False,False,False,False,False,False,True,False
A-2488128,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2719408,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5280905,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1948076,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2013897,False,False,True,False,False,False,True,False,True,False,False,True,False
A-4307186,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2465080,False,False,False,False,False,False,False,False,False,False,False,False,False
A-489761,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7660180,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6601125,False,False,False,False,False,False,False,False,False,False,False,False,False
A-293928,False,False,False,False,False,False,False,False,False,True,False,False,False
A-1551788,False,False,False,False,False,False,False,False,False,False,False,False,False
A-297813,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2620008,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6127816,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2740870,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2145869,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1397026,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5251530,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5363388,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4436770,False,False,False,False,False,False,False,False,False,False,False,False,False
A-331829,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1382957,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2634269,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4452212,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3890425,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1338461,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1510946,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2313843,False,False,True,False,False,False,False,False,False,False,False,True,False
A-4564739,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1715222,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4330340,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1328268,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3381658,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6062889,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1879753,False,False,False,False,False,False,False,False,False,False,False,False,False
A-387936,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5917894,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5214968,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6149817,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2784055,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6654576,False,False,True,False,False,False,False,False,False,False,False,False,False
A-6966380,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1583605,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1715442,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1812528,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4288917,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1596485,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2345781,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4864834,False,False,False,False,False,False,False,False,False,False,False,False,False
A-292613,False,False,False,False,False,False,False,False,False,False,False,False,False
A-388908,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3378823,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1474646,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1086266,False,False,False,False,False,False,False,False,False,False,False,False,False
A-293971,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6233661,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1583933,False,False,False,False,False,False,False,False,False,False,False,False,False
A-297702,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1898827,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5002163,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5926366,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1828072,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3569893,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3431645,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1314317,False,False,True,False,False,False,False,False,False,False,False,True,False
A-490126,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3569739,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4115488,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1746512,False,False,True,False,False,False,False,False,False,True,False,False,False
A-3635499,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1913242,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2364497,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1975421,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4918630,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6527535,True,False,False,False,False,False,False,False,False,False,False,False,False
A-3221308,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7600140,False,False,False,False,True,False,False,False,False,False,False,False,False
A-6253805,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4403907,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5093563,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2014185,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2667334,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4339225,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5133759,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1694459,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1561460,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7742387,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2219285,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1326714,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5981362,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6519473,False,False,False,False,False,False,False,False,False,False,False,False,False
A-276313,False,False,False,False,False,False,False,False,True,False,False,True,False
A-2134502,False,False,True,False,False,False,False,False,False,False,False,True,False
A-284948,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2708303,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6126555,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6475395,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2054277,False,False,True,False,False,False,False,False,False,False,False,True,False
A-4178058,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7053032,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4460670,False,False,True,False,False,False,False,False,False,False,False,False,False
A-2551795,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3012038,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2810680,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1146477,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6363616,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2129596,False,False,False,False,False,False,False,False,False,False,False,True,False
A-432161,True,False,True,False,False,False,False,False,True,False,False,True,False
A-1427185,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1828488,False,False,False,False,False,False,False,False,False,False,False,False,False
A-744028,False,False,False,False,False,False,False,False,False,False,False,False,False
A-671914,False,False,False,False,False,False,False,False,False,False,False,True,False
A-593185,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2020714,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4131055,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1050446,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1325427,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2599601,False,False,True,False,False,False,False,False,False,False,False,True,False
A-4808485,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1039486,False,False,False,False,False,False,False,False,False,False,False,False,False
A-293670,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6167086,False,False,False,False,False,False,False,False,False,True,False,False,False
A-1131338,False,False,False,False,False,False,False,False,False,False,False,False,False
A-385517,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5680655,False,False,False,False,False,False,False,False,False,False,False,False,False
A-269827,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2810256,False,False,False,False,False,False,False,False,False,False,False,False,False
A-275104,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1103616,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2869748,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2906004,False,False,False,False,False,False,False,False,False,False,False,False,False
A-288066,False,False,True,True,False,False,False,False,False,False,False,True,False
A-2489997,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5220712,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2297496,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7719794,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3777927,False,False,True,False,False,False,True,False,False,False,False,False,False
A-301797,False,False,False,False,False,False,False,False,False,True,False,False,False
A-6628879,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2680258,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4001043,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3105236,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3426426,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6773668,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6355857,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3239451,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3435444,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4329754,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3390780,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7046084,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4922468,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5477777,True,False,True,False,False,False,False,False,False,False,False,False,False
A-3437756,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3402387,False,False,False,False,False,False,False,False,False,False,False,True,False
A-289732,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3993230,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5641747,False,False,True,False,False,False,False,False,False,True,False,False,False
A-5871631,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1552418,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2259440,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1206163,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2108496,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3568673,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1797532,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1194266,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3903070,True,False,True,False,False,False,True,False,True,False,False,True,False
A-1836261,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3020331,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1778766,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1836202,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5982256,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6943992,False,False,True,False,False,False,False,False,False,False,False,False,False
A-7604866,False,False,False,False,False,False,False,False,False,False,False,False,False
A-264982,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6629142,False,False,False,False,True,False,False,False,False,False,False,False,False
A-4958933,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2103627,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2247191,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4150090,False,False,False,False,False,False,False,False,False,False,False,False,False
A-522290,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3170021,False,False,False,False,False,False,False,False,False,False,False,False,False
A-390595,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5358741,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6867056,False,False,False,False,False,False,False,False,False,False,False,False,False
A-294541,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4160893,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1839007,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6260316,False,False,True,False,True,False,False,False,False,False,False,True,False
A-7555320,False,False,False,False,True,False,False,False,False,False,False,False,False
A-4411134,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6593631,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1960390,False,False,False,False,False,False,False,False,False,False,False,False,False
A-747596,False,False,False,False,False,False,False,False,False,False,False,False,False
A-269759,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4056454,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2168854,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2159982,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2791157,False,False,True,False,False,False,False,False,False,True,False,False,False
A-7559697,False,False,False,False,True,False,False,False,False,False,False,False,False
A-798764,False,False,False,False,True,False,False,False,False,False,False,False,False
A-4904791,False,False,True,False,False,False,False,False,False,False,False,True,False
A-296843,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1109572,True,False,True,False,False,False,False,False,True,False,False,True,False
A-6113123,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3245988,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2761720,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5680177,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5612001,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6595960,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5098435,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1818423,False,False,False,False,True,False,False,False,False,False,False,False,False
A-5605449,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3442899,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3434130,False,False,False,False,False,False,False,False,False,False,False,False,False
A-487718,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3144653,False,False,False,False,False,False,False,False,False,False,False,False,False
A-283682,False,False,False,False,False,False,False,False,False,False,False,False,False
A-911111,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2440430,False,False,False,False,False,False,False,False,False,False,False,True,False
A-290089,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2480123,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5748380,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1186096,False,False,False,False,False,False,False,False,False,False,False,False,False
A-827460,False,False,False,False,False,False,False,False,False,False,False,False,False
A-891810,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1870551,False,False,False,False,False,True,False,False,False,False,False,False,False
A-7063221,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2987310,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1131460,False,False,True,True,False,False,False,False,False,False,False,True,False
A-1441726,False,False,False,False,False,False,False,False,False,False,False,False,False
A-388519,False,False,True,False,False,False,False,False,True,False,False,True,False
A-1050402,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1908734,False,False,False,False,False,False,False,False,False,False,False,False,False
A-533010,False,False,False,False,False,False,False,False,False,False,False,True,False
A-276093,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7361735,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5210009,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6376731,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4748829,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6440343,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3434917,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2543629,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1636357,False,False,True,False,False,False,False,False,False,False,False,True,False
A-7539245,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3201817,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4298260,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2724125,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1815222,False,False,True,False,False,False,False,False,False,False,False,True,False
A-289661,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2713149,False,False,False,False,False,False,False,False,False,False,False,True,False
A-664535,False,False,False,False,False,False,False,False,False,False,False,False,False
A-651754,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4399028,False,False,False,False,False,False,False,False,False,False,False,False,False
A-301496,False,False,True,False,True,False,False,False,False,False,False,True,False
A-1958820,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2777488,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2132122,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2567835,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4287638,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2088358,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3073356,False,False,True,False,False,False,False,False,False,False,False,False,False
A-4391092,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1699679,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4569225,False,False,False,False,False,False,False,False,False,False,False,False,False
A-450533,False,False,False,True,False,False,False,False,False,False,False,True,False
A-3827325,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3218248,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1208122,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2398448,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3641096,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2351995,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2459923,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3443769,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4430996,False,False,False,False,False,False,False,False,False,False,False,False,False
A-281079,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5344135,False,False,True,False,False,False,False,False,False,True,False,False,False
A-4021222,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5905591,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2213050,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1305715,False,False,False,False,False,False,False,False,False,False,False,False,False
A-510444,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3025367,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2084475,False,False,False,False,False,False,False,False,False,False,False,False,False
A-897804,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2876406,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2918411,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5538744,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4438399,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3612574,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2781265,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2145924,False,False,False,False,False,False,False,False,False,False,False,False,False
A-297831,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5472669,False,False,False,False,False,False,False,False,False,False,False,False,False
A-388330,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5824768,False,False,False,False,False,False,False,False,False,False,False,False,False
A-391024,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3429144,False,False,False,False,False,False,False,False,False,True,False,False,False
A-5201616,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6195152,False,False,False,False,True,False,False,False,False,False,False,False,False
A-7677556,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3132269,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2277574,False,False,False,False,False,False,False,False,False,False,False,False,False
A-660247,False,False,False,False,False,False,False,False,False,False,False,False,False
A-283925,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6267064,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2466929,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2006012,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3361486,False,False,False,False,False,False,False,False,False,False,False,False,False
A-945490,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1748738,True,False,True,False,False,False,False,False,False,False,False,True,False
A-287545,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5981950,False,False,False,False,False,False,False,False,False,False,False,False,False
A-272043,False,False,False,False,False,False,False,False,False,False,False,True,False
A-595017,False,False,False,False,False,False,False,False,False,False,False,False,False
A-263778,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2132143,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2467357,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7732834,False,False,False,False,False,False,False,False,False,False,False,False,False
A-645008,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1870587,False,False,True,False,False,False,False,False,False,False,False,True,False
A-280943,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1546011,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1983289,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4530815,False,False,False,False,False,False,False,False,False,False,False,True,False
A-984919,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2499099,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1776046,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2393487,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1870832,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3216363,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7628535,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2355406,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1585978,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3593904,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1536342,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1440063,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2308333,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3833303,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3833468,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1105137,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4500424,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4469082,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2935709,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7521035,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6962394,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4315236,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3966287,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3444852,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1912548,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2058610,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5998567,False,False,False,False,False,False,False,False,False,False,False,False,False
A-272931,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5997984,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2313418,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7503591,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1482438,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2095768,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3748287,False,False,False,False,False,False,False,False,False,False,False,False,False
A-519282,False,False,False,False,False,False,False,False,False,False,False,True,False
A-947126,False,False,True,False,False,False,False,False,False,False,False,False,False
A-5524107,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3318712,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7422820,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6280039,False,False,False,False,False,False,False,False,False,False,False,False,False
A-789950,False,False,True,False,False,False,False,False,False,False,False,True,False
A-388214,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5086979,False,False,False,False,False,False,False,False,False,False,False,False,False
A-334292,False,False,False,False,False,False,False,False,False,False,False,True,False
A-279844,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2909202,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2589143,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1268021,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1616901,False,False,False,False,False,False,False,False,False,False,False,False,False
A-661483,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6536246,False,False,False,False,False,False,False,False,True,False,False,False,False
A-1073482,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4750747,False,False,False,False,False,False,False,False,False,False,False,True,False
A-987977,False,False,False,False,False,False,False,False,False,False,False,False,False
A-673352,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1725094,False,False,False,False,False,False,False,False,False,True,False,False,False
A-1901396,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2143963,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1251827,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2599616,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4863149,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6572309,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3142119,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6745110,False,False,True,False,False,False,False,False,False,False,False,True,False
